XML:ID	InVersion	AlsoUsedIn	nonW	InParSegs	ChapterLocators	Vol	Label	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/0/full/full/0/default.jpg	Huntington	Thumbnail	surfaceGrp	surfaceGrp type (single leaf/bifolio)	surface type (r/v)	surface type resp	surfaceGrp/surface type cert	Notes
hm924v2n298	B					2	p. 42	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/298/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/298	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/298/full/150,/0/default.jpg		bifolio	v1			spot of red sealing wax with paper adhering indicates a leaf was waxed in here
hm924v2n299	B					2	p. 43	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/299/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/299	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/299/full/150,/0/default.jpg		bifolio	r2			T's "45" in pencil in upper right corner: waxed-in leaf would have been pp. 43 and 44
hm924v2n300	B					2	p. 44	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/300/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/300	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/300/full/150,/0/default.jpg		bifolio	v2			
hm924v2n301	B					2	p. 45	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/301/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/301	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/301/full/150,/0/default.jpg		single leaf	r			T's "49" in pencil in upper rigiht corner
hm924v2n302	B					2	p. 46	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/302/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/302	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/302/full/150,/0/default.jpg		single leaf	v			
hm924v2n303	B					2	p. 47	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/303/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/303	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/303/full/150,/0/default.jpg		single leaf	r			T's "51" in pencil in upper right corner
hm924v2n304	B					2	p. 48	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/304/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/304	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/304/full/150,/0/default.jpg		single leaf	v			
hm924v2n305	B					2	p. 49	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/305/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/305	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/305/full/150,/0/default.jpg		single leaf	r			
hm924v2n306	B					2	p. 50	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/306/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/306	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/306/full/150,/0/default.jpg		single leaf	v			
hm924v2n307	B					2	p. 51	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/307/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/307	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/307/full/150,/0/default.jpg		single leaf	r			
hm924v2n308	B					2	p. 52	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/308/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/308	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/308/full/150,/0/default.jpg		single leaf	v			
hm924v2n309	B					2	p. 53	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/309/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/309	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/309/full/150,/0/default.jpg		single leaf	r			
hm924v2n310	B					2	p. 54	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/310/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/310	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/310/full/150,/0/default.jpg		single leaf	v			
hm924v2n311	B					2	p. 55	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/311/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/311	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/311/full/150,/0/default.jpg		single leaf	r			
hm924v2n312	B					2	p. 56	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/312/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/312	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/312/full/150,/0/default.jpg		single leaf	v			
hm924v2n313	B					2	p. 57	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/313/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/313	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/313/full/150,/0/default.jpg		single leaf	r			T's "63" in pencil in upper right corner
hm924v2n314	B					2	p. 58	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/314/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/314	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/314/full/150,/0/default.jpg		single leaf	v			
hm924v2n315	B					2	p. 59	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/315/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/315	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/315/full/150,/0/default.jpg		single leaf	r			T's "65" in pencil in upper right corner
hm924v2n316	B					2	p. 60	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/316/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/316	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/316/full/150,/0/default.jpg		single leaf	v			
hm924v2n317	B					2	p. 61	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/317/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/317	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/317/full/150,/0/default.jpg		single leaf	r			T's "67" in pencil in upper right corner
hm924v2n318	B					2	p. 62	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/318/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/318	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/318/full/150,/0/default.jpg		single leaf	v			
hm924v2n319	B					2	p. 63	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/319/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/319	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/319/full/150,/0/default.jpg		single leaf	r			
hm924v2n320	B					2	p. 64	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/320/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/320	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/320/full/150,/0/default.jpg		single leaf	v			
hm924v2n321	B					2	p. 65	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/321/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/321	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/321/full/150,/0/default.jpg		single leaf	r			T's "71" in pencil in upper right corner
hm924v2n322	B					2	p. 66	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/322/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/322	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/322/full/150,/0/default.jpg		single leaf	v			
hm924v2n323	B					2	p. 67	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/323/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/323	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/323/full/150,/0/default.jpg		single leaf	r			T's "73" in pencil in upper right corner
hm924v2n324	B					2	p. 68	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/324/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/324	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/324/full/150,/0/default.jpg		single leaf	v			
hm924v2n325	B					2	p. 69	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/325/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/325	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/325/full/150,/0/default.jpg		single leaf	r			T's "75" in pencil in upper right corner
hm924v2n326	B					2	p. 70	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/326/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/326	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/326/full/150,/0/default.jpg		single leaf	v			all text in pencil
hm924v2n327	B					2	p. 71	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/327/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/327	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/327/full/150,/0/default.jpg		single leaf	r			
hm924v2n328	B					2	p. 72	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/328/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/328	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/328/full/150,/0/default.jpg		single leaf	v			
hm924v2n329	B					2	p. 73	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/329/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/329	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/329/full/150,/0/default.jpg		single leaf	r			
hm924v2n330	B					2	p. 74	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/330/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/330	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/330/full/150,/0/default.jpg		single leaf	v			
hm924v2n331	B					2	p. 75	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/331/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/331	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/331/full/150,/0/default.jpg		single leaf	r			T's "89" in pencil in upper right corner
hm924v2n332	B					2	p. 76	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/332/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/332	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/332/full/150,/0/default.jpg		single leaf	v			
hm924v2n333	B					2	p. 77	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/333/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/333	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/333/full/150,/0/default.jpg		single leaf	r			T's "91" in pencil in upper right corner
hm924v2n334	B					2	p. 78	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/334/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/334	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/334/full/150,/0/default.jpg		single leaf	v			
hm924v2n335	B					2	p. 79	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/335/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/335	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/335/full/150,/0/default.jpg		single leaf	r			
hm924v2n336	B					2	p. 80	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/336/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/336	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/336/full/150,/0/default.jpg		single leaf	v			
hm924v2n337	B					2	p. 81	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/337/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/337	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/337/full/150,/0/default.jpg		single leaf	v			NB: Image of verso precedes image of recto.
hm924v2n338	B					2	p. 82	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/338/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/338	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/338/full/150,/0/default.jpg		single leaf	r			
hm924v2n339	B					2	p. 83	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/339/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/339	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/339/full/150,/0/default.jpg		single leaf	r			T's "109" in pencil in upper right corner
hm924v2n340	B					2	p. 84	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/340/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/340	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/340/full/150,/0/default.jpg		single leaf	v			
hm924v2n341	B					2	p. 85	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/341/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/341	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/341/full/150,/0/default.jpg		single leaf	r			
hm924v2n342	B					2	p. 86	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/342/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/342	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/342/full/150,/0/default.jpg		single leaf	v			
hm924v2n343	B					2	p. 87	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/343/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/343	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/343/full/150,/0/default.jpg		single leaf	r			
hm924v2n344	B					2	p. 88	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/344/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/344	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/344/full/150,/0/default.jpg		single leaf	v			all text in pencil
hm924v2n345	B			E-102a E-102b		2	p. 89	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/345/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/345	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/345/full/150,/0/default.jpg		single leaf	r			T's "121" in pencil in upper right corner
hm924v2n346	B			E-102b		2	p. 90	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/346/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/346	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/346/full/150,/0/default.jpg		single leaf	v			"122" in pencil in upper right corner not in T's hand
hm924v2n347	B			WIL-14a	Start of Where I Lived, and  What I Lived For content	2	p. 91	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/347/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/347	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/347/full/150,/0/default.jpg		bifolio	r1			T's "7" in pencil in upper right corner
hm924v2n348	B			WIL-14a WIL-14c		2	p. 92	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/348/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/348	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/348/full/150,/0/default.jpg		bifolio	v1			
hm924v2n349	B			WIL-14c		2	p. 93	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/349/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/349	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/349/full/150,/0/default.jpg		bifolio	r2			T's "9" in pencil in upper right corner
hm924v2n350	B			WIL-15		2	p. 94	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/350/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/350	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/350/full/150,/0/default.jpg		bifolio	v2			
hm924v2n351	B			WIL-16		2	p. 95	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/351/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/351	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/351/full/150,/0/default.jpg		single leaf	r			T's "11" in pencil in upper right corner
hm924v2n352	B					2	p. 96	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/352/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/352	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/352/full/150,/0/default.jpg		single leaf	v			blank
hm924v2n353	B			WIL-18a WIL-18b		2	p. 97	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/353/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/353	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/353/full/150,/0/default.jpg		single leaf	r			T's "17" in pencil in upper right corner
hm924v2n354	B			WIL-18b WIL-19a		2	p. 98	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/354/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/354	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/354/full/150,/0/default.jpg		single leaf	v			
